doy,hod,A(std),A(pmax),E(std),E(pmax),gs(std),gs(pmax),gb(std),gb(pmax),Ci(std),Ci(pmax),Tleaf(std),Tleaf(pmax),Pleaf(std),Pleaf(pmax),Rublim(std),Rublim(pmax),Ps(std),Ps(pmax)
45,12.0,0.2620551414179789,1.820652238276908,0.15306960211020973,1.987731680411441,0.0018813807423373986,0.024681137110532204,2.84,2.84,14.85473832827943,24.831175156474085,40.54891267616515,40.50503872842738,-3.8413322413097997,-4.404484029155824,True,True,-3.8,-3.8
45,12.0,0.27619481109213606,1.8236945709617034,0.15800220936573187,1.9587904178864604,0.002002225010850752,0.025078935333084883,2.84,2.84,14.953482243364881,24.88564534416101,40.558831604182906,40.515767933698164,-3.8413322413097997,-4.394150968828374,True,True,-3.8,-3.8
45,12.0,0.14804304964106774,1.8218129689473357,0.0692892817248385,1.4153702157630978,0.0009929094633885508,0.020457940545850796,2.84,2.84,13.450946631734388,22.581927634181785,39.79806078686183,39.76592269934359,-4.42498916428786,-4.995575082193976,True,True,-4.4,-4.4
45,12.0,0.14837704409462127,1.8547705676326467,0.07103344683183699,1.448283214621738,0.0010009310149312427,0.02058543379424155,2.84,2.84,13.226019582093727,22.059527351268216,39.54123363288407,39.508366378045785,-4.42498916428786,-5.012234525052548,True,True,-4.4,-4.4
45,14.66666667,-0.02179645341985592,1.0847657224516214,1e-17,1.4012993722427907,1e-17,0.01565285841194887,2.84,2.84,14.860166082825357,25.56901351510989,42.58545537919917,42.55193109469114,-4.3,-4.850139314098582,True,True,-4.3,-4.3
45,14.66666667,-0.020684999954356464,1.2233372266445826,1e-17,1.410672316022793,1e-17,0.0169559469622769,2.84,2.84,14.334159001959277,25.04088083621421,41.968054162423385,41.934300943350806,-4.3,-4.854471119721406,True,True,-4.3,-4.3
45,14.66666667,-0.015739297868509694,1.090194197527981,1e-17,1.4476109083564446,1e-17,0.016513875668343395,2.84,2.84,14.995747149569413,26.162122622353817,42.740958394506194,42.70633271253026,-4.2,-4.735351313189451,True,True,-4.2,-4.2
45,14.66666667,-0.02123493609954319,1.1832130866922794,1e-17,1.3653730746425847,1e-17,0.015177519981102958,2.84,2.84,14.270745894219157,24.28729546613537,41.89206970443226,41.85939660701922,-4.4,-4.970585917906117,True,True,-4.4,-4.4
45,14.66666667,-0.022877818364025693,1.1585570602497892,1e-17,1.3485387532729718,1e-17,0.014751958038627083,2.84,2.84,14.341892738329024,24.331542723580583,41.977307396673254,41.945037330860906,-4.4,-4.96225619647683,True,True,-4.4,-4.4
45,16.5,-0.008052333436212256,1.5175189505323445,1e-17,1.5121983227828293,1e-17,0.018378179230807843,2.84,2.84,13.384787713413685,23.544954252241325,40.79257029884414,40.75641205888751,-4.3,-4.902120981572464,True,True,-4.3,-4.3
45,16.5,-0.008983156151244232,1.5358027225017028,1e-17,1.4847944381490084,1e-17,0.01829186028937377,2.84,2.84,13.266328499708173,23.273080909219292,40.63990749819052,40.604397799667254,-4.3,-4.889125564703994,True,True,-4.3,-4.3
45,16.5,-0.007655019166683874,1.4245754115655516,1e-17,1.5403425769978725,1e-17,0.019019138268692955,2.84,2.84,13.83450327772041,24.60876903470126,41.35964922051745,41.322793742751045,-4.2,-4.775840067968485,True,True,-4.2,-4.2
45,16.5,-0.007142726122658094,1.493336836652051,1e-17,1.5606536638481694,1e-17,0.01905133750109415,2.84,2.84,13.614278883101113,24.26064838312486,41.08421997071702,41.046887702535884,-4.2,-4.7848375690304925,True,True,-4.2,-4.2
45,16.5,0.22345150816567283,1.9131319375396976,0.10572342037715426,1.4318683523166456,0.0014958204607301612,0.020429018210616948,2.84,2.84,13.251144532363849,21.702719616968906,39.09729380871005,39.065675530543515,-4.437483746431789,-5.0039048036232625,True,True,-4.4,-4.4
45,16.5,0.15012735000197053,1.8560938279573262,0.07257525522143349,1.448283214621738,0.0009995422433271787,0.020116352607786978,2.84,2.84,13.151642311141257,21.939192240567778,39.41429448617489,39.38146764508697,-4.42498916428786,-5.012234525052548,True,True,-4.4,-4.4
45,16.5,0.5551595403469822,2.2012320835201877,0.294532366177426,2.0165097042883726,0.004062872280280426,0.028114302840073185,2.84,2.84,15.29214079931466,24.147939472323447,39.50881714621452,39.46771487995162,-3.8774979524558746,-4.4148170894832734,True,True,-3.8,-3.8
45,16.5,0.45645705047953944,2.104434945515284,0.25234111758774014,2.059372003785705,0.0032907033060211844,0.02714175092421636,2.84,2.84,15.093410853055488,24.38287507450835,39.76191854878591,39.71875975068782,-3.8671648921284247,-4.430316679974449,True,True,-3.8,-3.8
45,16.5,-0.008063793512397166,1.5628312613708824,1e-17,1.407089823279703,1e-17,0.017560649222513252,2.84,2.84,13.041534200714427,22.56053337288274,40.34643619673759,40.312812741901624,-4.4,-4.991410221479333,True,True,-4.4,-4.4
45,16.5,-0.00846463102715711,1.5496182701658674,1e-17,1.423629712587716,1e-17,0.01744328737721327,2.84,2.84,13.071050198614314,22.58457893319609,40.385320028732856,40.35129827738323,-4.4,-4.999739942908619,True,True,-4.4,-4.4
45,17.66666667,0.4263876498859195,2.1592275460177888,0.2040977954790615,1.5574011130798857,0.002891291672909201,0.022250800161451412,2.84,2.84,13.681009914649058,21.322749070406896,38.67386936701168,38.64166050471707,-4.3693088899651755,-4.923780009686582,True,True,-4.3,-4.3
45,17.66666667,0.43659970390206115,2.184788618361032,0.21151211636071562,1.584242507887584,0.002954829601824627,0.022320628851648698,2.84,2.84,13.618400231804724,21.17401568353767,38.57342254401808,38.540766138395114,-4.373640695587999,-4.9367754265550525,True,True,-4.3,-4.3
45,17.66666667,0.0055851642985460526,1.1098350795898102,0.0026608948213986882,1.2225939441170355,3.849177493515397e-05,0.017825066491867284,2.84,2.84,14.116872697942615,26.75313123255445,38.834820762014616,38.80575279846601,-4.2,-4.640877552038371,False,False,-4.2,-4.2
45,17.66666667,0.7684179633857982,2.497789145450469,0.34077765665539245,1.5131160761627727,0.00523134382626051,0.02341153048467893,2.84,2.84,13.625683948161946,19.70031271595569,37.41359368126958,37.38585745377582,-4.524945821439296,-5.045553410769694,True,True,-4.4,-4.4
45,17.66666667,0.08704918805034156,1.292459711911318,0.03764948920526906,1.1308524208468456,0.0005926236913640809,0.017935050001750413,2.84,2.84,13.736276569905916,25.13846834035881,37.44074004201893,37.414845585586285,-4.41249458214393,-4.85813467861075,False,False,-4.4,-4.4
45,17.66666667,1.1012886274587685,2.4651306326088402,0.5296772459595116,1.900415734860605,0.008279898864253402,0.02998843687957361,2.84,2.84,15.824335146852995,23.54354533646377,37.59827187229125,37.56577588292436,-3.9446628445842995,-4.373484848173474,False,False,-3.8,-3.8
45,17.66666667,0.793913324108126,2.03024101442071,0.38263261220634665,1.7666511270155851,0.005959022226500101,0.02777571368815827,2.84,2.84,15.823863511790972,24.97704661493112,37.75205198627252,37.71921676829752,-3.9033306032744997,-4.326986076699948,False,False,-3.8,-3.8
45,17.66666667,0.4881336083921426,2.2349567452824854,0.22831973324927918,1.497031234420719,0.0032707430823223273,0.021617814275550776,2.84,2.84,13.367638760687452,20.308957495567856,38.126536472999184,38.096410313736286,-4.483297214292864,-5.037223689340408,True,True,-4.4,-4.4
45,17.66666667,0.46996402500821677,2.2177701546637607,0.2201598956789791,1.497031234420719,0.003133777604861644,0.021480304037621405,2.84,2.84,13.40294307564035,20.478268385512827,38.23316202263956,38.20283281319969,-4.479132353578221,-5.037223689340408,True,True,-4.4,-4.4
