site_spp,A(obs),E(obs),gs(obs),gb(obs),Ci(obs),Tleaf(obs),Pleaf(obs),Rublim(obs),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Tleaf,Pleaf
Richmond_Eucalyptus_dunnii,20.478700922656056,3.873026773320063,0.564,4.64,32.460997671931594,17.126316547041444,-1.3132217787503857,False,-0.35,1000.0,17.095,0.784,102.3,38.90576025,77,9.26666666666667,20.75,3.915,31.8667125,0.564,4.64,17.9625,-0.95
Richmond_Eucalyptus_dunnii,20.53825431572719,3.988515345899992,0.54725,4.64,32.37319106897168,17.373007739803164,-1.3901538792218089,False,-0.4,1001.75,17.3425,0.8305,102.4,39.022284,77,9.43333333333333,18.475,4.0375,32.49999375,0.54725,4.64,18.445,-1.0
Richmond_Eucalyptus_dunnii,20.723031454548163,4.281488994319164,0.65825,4.64,33.28186614384968,17.330587213472793,-1.47000499851389,False,-0.4,1001.0,17.3025,0.757,102.4,38.96402213,77,9.5,19.625,4.3375,33.10794375,0.65825,4.64,18.1875,-1.25
Richmond_Eucalyptus_dunnii,20.642647867689817,3.840938416339432,0.56925,4.64,32.50633325743666,17.66520553119063,-1.3582134315049763,False,-0.4,1000.0,17.6325,0.77075,102.3,38.94857006,77,9.63333333333333,19.975,3.8875,32.24668125,0.56925,4.64,18.39,-1.3
Richmond_Eucalyptus_dunnii,20.42321043830236,3.540202711047204,0.487,4.64,31.69801057736678,17.537629125742253,-1.2783623122128949,False,-0.4,1001.25,17.5025,0.81725,102.3,39.04508213,77,9.71666666666667,17.85,3.5825,32.120025,0.487,4.64,18.9475,-1.35
Richmond_Eucalyptus_dunnii,23.78221205005038,5.687099111066301,0.57375,4.64,31.192647353179392,21.404165693839552,-1.7787789718130718,False,-0.35,1801.25,21.3125,1.125,102.3,38.56454831,77,11.233333333333302,27.75,5.7375,29.282925,0.57375,4.64,23.1675,-1.75
Richmond_Eucalyptus_dunnii,23.443445800131965,5.248191294532307,0.5045,4.64,30.432858796755404,21.295585938963917,-1.6664030976255266,False,-0.35,1799.0,21.2,1.165,102.3,38.600772,77,11.3,26.575,5.295,28.674975,0.5045,4.64,23.1275,-1.35
Richmond_Eucalyptus_dunnii,23.12011275381369,4.981143448662478,0.44675,4.64,29.650441201418488,21.40596711534663,-1.645677460956469,False,-0.4,1799.25,21.3075,1.235,102.3,38.657514,77,11.4,26.225,5.035,27.7123875,0.44675,4.64,23.475,-1.55
Richmond_Eucalyptus_dunnii,22.652133715478797,4.379944795923604,0.3805,4.64,28.633033696744704,21.520619261685656,-1.4859752223723066,False,-0.4,1801.0,21.415,1.2575,102.3,38.87612269,77,11.4666666666667,22.1,4.43,28.14301875,0.3805,4.64,23.57,-1.35
Richmond_Eucalyptus_dunnii,23.904390260400938,5.695343253957553,0.58025,4.64,31.42299609180172,21.624805572167077,-1.8373201472574645,False,-0.4,1799.25,21.5325,1.115,102.3,38.75782575,77,11.583333333333302,23.8,5.7425,30.77746875,0.58025,4.64,23.3775,-1.85
Richmond_Eucalyptus_dunnii,24.32395801367857,6.7061435041756345,0.72975,4.64,32.499892345225035,21.613837184446,-2.108813952850541,False,-0.4,1800.0,21.5325,1.075,102.3,38.58380006,77,11.65,27.525,6.78,31.08144375,0.72975,4.64,23.3175,-1.95
Richmond_Eucalyptus_dunnii,18.43403683306252,5.182542653238225,0.2725,4.64,27.22804008331523,29.62002986467323,-1.6503494013130204,True,-0.35,1800.0,29.5,2.025,102.0,38.61875719,77,13.9,24.225,5.29,22.46881875,0.2725,4.64,30.8425,-3.25
Richmond_Eucalyptus_dunnii,15.461905452569235,3.611210908567011,0.1645,4.64,23.64302478425892,29.739450238287475,-1.2490069935003598,True,-0.35,1800.0,29.6,2.285,102.0,39.16261913,77,14.016666666666698,17.3,3.6775,20.4169875,0.1645,4.64,31.4575,-2.05
Richmond_Eucalyptus_dunnii,15.694517261999987,3.886611276490763,0.17125,4.64,24.15154233115514,29.902999530530128,-1.3741836553633924,True,-0.4,1800.0,29.7675,2.3675,102.0,39.30244763,77,14.2,13.9,3.9725,24.49531875,0.17125,4.64,31.7475,-2.35
Richmond_Eucalyptus_dunnii,16.53977181408075,4.439149949191143,0.197,4.64,25.11952153578313,29.86795437840502,-1.501945446230723,True,-0.4,1801.25,29.74,2.365,102.0,39.0648405,77,14.266666666666698,18.15,4.5425,22.41815625,0.1969999999999999,4.64,31.63,-2.5
Richmond_Eucalyptus_dunnii,18.01926762685782,5.4590096157689,0.25625,4.64,27.120912914002798,29.89986029438028,-1.7734392518237994,True,-0.4,1799.75,29.785,2.265,102.0,38.92678519,77,14.3833333333333,20.425,5.59,24.24200625,0.25625,4.64,31.29,-2.95
Richmond_Eucalyptus_saligna,15.28953474824576,2.2173594603195017,0.156,4.64,23.23720714609403,15.726406838464232,-1.966700704594272,True,-1.33,1547.75,15.6475,1.4675,100.5,39.15223331,20,8.2,16.275,2.2475,21.05026875,0.156,4.64,21.38,-1.6
Richmond_Eucalyptus_saligna,13.804445409806878,3.500211822156808,0.3285,4.64,31.91458564709771,15.717621953970363,-2.0796415704049624,False,-1.08,492.5,15.725,1.1475,100.5,38.95034325,20,8.28333333333333,19.85,3.5625,27.94036875,0.3285,4.64,20.2825,-1.5
Richmond_Eucalyptus_saligna,13.036884063884424,1.923207038390769,0.1282,4.64,22.811449587833643,15.701529397566848,-1.61580788173706,False,-1.08,596.0,15.69,1.548,100.5,39.24053805,20,8.38333333333333,14.64,1.958,19.555725,0.1282,4.64,22.59,-1.6
Richmond_Eucalyptus_saligna,13.953054581973936,2.201453159739581,0.17475,4.64,26.115387731569747,16.003281240497316,-1.823743893873867,False,-1.2,596.0,15.9925,1.3125,100.5,39.12411563,20,8.5,16.925,2.2375,22.2408375,0.17475,4.64,21.6625,-1.65
Richmond_Eucalyptus_saligna,12.277294645823426,1.35281697718604,0.105,4.64,20.578487801646503,16.094323153772425,-1.5742463363243202,False,-1.2,595.6,16.076,1.322,100.5,39.38928315,20,8.58333333333333,11.66,1.374,20.34606,0.105,4.64,21.752,-1.8
Richmond_Eucalyptus_saligna,10.190035293430212,1.7977455618488132,0.07314,4.64,16.80324917235976,25.26436580176636,-1.706791913772517,True,-1.2,1800.8,25.122,2.482,100.5,39.0875373,20,9.91666666666667,9.76,1.824,16.04988,0.07314,4.64,28.422,-2.2
Richmond_Eucalyptus_saligna,8.076551577980732,1.3230871486011393,0.05325,4.64,14.86158520628491,25.275486039961763,-1.566449537650897,True,-1.2,1799.0,25.1275,2.4975,100.5,39.03165656,20,10.0,8.645,1.345,11.47505625,0.05325,4.64,28.665,-2.2
Richmond_Eucalyptus_saligna,9.48434030466978,1.6668416114902964,0.06652,4.64,16.20641135118212,25.458524328674503,-1.535836556104663,True,-1.08,1801.0,25.314,2.524,100.4,38.96088105,20,10.1833333333333,9.402,1.694,14.651595,0.06652,4.64,29.106,-2.0
Richmond_Eucalyptus_saligna,10.910826039399646,2.0868778856161727,0.08195,4.64,17.628913873613353,25.50560633638156,-1.928801853130327,True,-1.33,1800.0,25.36666667,2.575,100.4,38.93801537,20,10.35,9.698333333,2.121666667,18.2553875033775,0.08195,4.64,29.16333333,-2.3
Richmond_Eucalyptus_saligna,11.893372436533864,2.3359853865221045,0.093975,4.64,18.628093759592534,25.43862319322876,-2.0045995560582166,True,-1.33,1801.0,25.3025,2.52,100.4,38.929065,20,10.4,11.6,2.3725,17.40256875,0.093975,4.64,28.845,-2.4
Richmond_Eucalyptus_saligna,2.3518777136105773,0.6150918268836204,0.01415,9.29,13.152483350199567,29.244952476678268,-1.504334716734146,True,-1.33,2000.75,29.1525,4.345,100.3,39.36020288,20,12.6,0.996,0.63225,25.60989375,0.01415,9.29,34.705,-2.3
Richmond_Eucalyptus_saligna,1.918237128344116,0.5173332131560961,0.0117,9.29,13.559066691025308,30.024603744888488,-1.2239483861383147,True,-1.08,2000.75,29.93,4.4175,100.3,39.40478587,20,12.833333333333302,0.74975,0.5329999999999999,26.54715,0.0117,9.29,35.45,-1.95
Richmond_Eucalyptus_saligna,2.5073214945835347,0.7013763700692711,0.015425,9.29,13.768281204345318,30.43109448676608,-1.2719311815177528,True,-1.08,2000.5,30.3375,4.545,100.3,39.40174613,20,12.9666666666667,1.3145,0.7240000000000001,23.2540875,0.015425,9.29,35.8975,-1.9
Richmond_Eucalyptus_saligna,4.356289191501048,1.1692589244421558,0.0276,9.29,14.391071482895434,29.82543515497868,-1.52746554428378,True,-1.2,2000.25,29.735,4.24,100.3,39.30954038,20,13.1166666666667,3.805,1.205,15.02143125,0.0276,9.29,34.975,-2.55
Richmond_Eucalyptus_saligna,1.3375692421121803,0.377701310433877,0.008295,9.29,14.118159479478578,30.3281116582579,-1.3013583827545034,True,-1.2,2000.25,30.2325,4.5475,100.3,39.52992225,20,13.2166666666667,0.10075,0.3895,34.754475,0.008295,9.29,35.705,-1.6
Richmond_Eucalyptus_saligna,1.3014386434707923,0.3991322499353715,0.0080625,4.64,13.99378477224522,29.991804668955663,-1.3091551814279268,True,-1.2,2000.5,29.81,4.92,100.1,39.39997294,20,15.0333333333333,0.792,0.409,21.0249375,0.0080625,4.64,35.2775,-1.65
Richmond_Eucalyptus_saligna,1.4211676554998074,0.5050344989144647,0.0092675,4.64,15.24393050200825,33.11390105420819,-1.34034237612162,True,-1.2,2000.75,32.925,5.4125,100.1,39.38553413,20,15.166666666666698,1.429,0.5195,12.017145,0.0092675,4.64,37.46,-1.8
Richmond_Eucalyptus_saligna,1.162461718126272,0.4341904027514112,0.0076925,4.64,15.671671730845668,33.44678745930114,-1.1999569884485957,True,-1.08,2000.5,33.2575,5.605,100.1,39.45468844,20,15.3666666666667,0.2225,0.44775,31.48674375,0.0076925,4.64,38.4425,-1.6
Richmond_Eucalyptus_saligna,1.4475996207181971,0.5316234208359301,0.009465,4.64,15.385173486390158,33.412729036043345,-1.2239483861383147,True,-1.08,1998.25,33.225,5.58,100.1,39.46355438,20,15.45,0.654,0.5485,25.229925,0.009465,4.64,38.4675,-1.8
Richmond_Eucalyptus_saligna,1.2076585505023762,0.4532837053473735,0.007975,4.64,15.623737755770726,33.47377569110249,-1.458856094977412,True,-1.33,2001.0,33.285,5.645,100.1,39.45747488,20,15.6166666666667,0.15725,0.46825,32.85463125,0.007975,4.64,38.66,-1.8
Richmond_Eucalyptus_saligna,1.6217573455079244,0.6388437626721454,0.01075,4.64,15.633834654746735,33.953801810366656,-1.504334716734146,True,-1.33,1483.0,33.8325,5.92,99.9875,39.36349594,20,17.766666666666698,1.7625,0.65875,10.28955375,0.01075,4.64,37.55,-1.8
Richmond_Eucalyptus_saligna,2.136864450846113,0.819284890976635,0.014325,4.64,15.884482042926454,34.14763149677827,-1.5573931087836683,True,-1.33,1491.5,34.025,5.7,99.9925,39.36501581,20,17.8333333333333,0.320375,0.843,32.3733375,0.014325,4.64,37.2275,-2.2
Richmond_Eucalyptus_saligna,1.6602543951135598,0.6469882541538579,0.01105,4.64,15.77114194921016,34.185088234454696,-1.2559369163912737,True,-1.08,1481.0,34.0625,5.8325,100.0,39.40883888,20,17.983333333333302,1.09375,0.66825,20.44231875,0.01105,4.64,38.105,-1.7
Richmond_Eucalyptus_saligna,1.495835940884435,0.5715844967617589,0.009945,4.64,15.798723215636333,34.185062827162795,-1.2319455187015544,True,-1.08,1483.0,34.06,5.7225,100.0,39.45696825,20,18.05,0.34075,0.5905,30.5494875,0.009945,4.64,37.9475,-1.85
Richmond_Eucalyptus_saligna,1.3001127945710504,0.4803724498901099,0.00864,4.64,15.815255415566234,34.01014366991279,-1.332545577448197,True,-1.2,1482.0,33.8825,5.5325,100.0,39.47799319,20,18.216666666666697,0.26325,0.4955,31.2587625,0.00864,4.64,37.4675,-1.65
Richmond_Eucalyptus_saligna,3.065547544698146,1.1264400970909871,0.02105,4.64,16.47453770192578,33.957975127107034,-1.5118719469369335,True,-1.2,1485.0,33.8375,5.34,100.0,39.42859725,20,18.283333333333303,0.821,1.16,29.9922,0.02105,4.64,36.9825,-2.45
Richmond_Eucalyptus_saligna,1.9192209986731148,0.5975053379485172,0.01512,4.64,19.398100504817844,32.8106924468877,-1.36373277214189,False,-1.2,192.8,32.83,3.974,100.1,39.4024554,20,19.5833333333333,0.16058,0.6152,35.240835000000004,0.0151199999999999,4.64,32.408,-1.65
Richmond_Eucalyptus_saligna,2.216797331932069,0.6698645354059312,0.01446,4.64,15.194818281648374,33.041418918131534,-1.2639340489545132,True,-1.08,1501.0,32.908,4.614,100.1,39.35280615,20,19.6333333333333,1.2336,0.6864,23.122365,0.0144599999999999,4.64,34.776,-1.7
Richmond_Eucalyptus_saligna,19.461805865215023,3.1525985399723107,0.3286,4.64,28.76426546940005,23.08498602098561,-1.050091572075945,False,-0.22,1846.6,22.952,1.02,101.5,38.783157,41,10.0333333333333,22.5,3.164,26.445825,0.3286,4.64,25.594,-2.0
Richmond_Eucalyptus_saligna,21.08198376219376,5.068567040848897,0.6238,4.64,32.71865275564609,23.23978632987365,-1.553673428997367,False,-0.2,1843.8,23.128,0.9162,101.5,38.73229185,41,10.3,23.4,5.106,31.45128,0.6238,4.64,25.528,-1.25
Richmond_Eucalyptus_saligna,21.119656993593395,5.563556919863148,0.6474,4.64,32.80720632924068,23.45173091993384,-1.6956671453257623,False,-0.2,1838.0,23.346,0.9754,101.5,38.63501985,41,10.4666666666667,26.42,5.62,30.701475,0.6474,4.64,25.946,-1.15
Richmond_Eucalyptus_saligna,20.18681726747278,4.20313469328179,0.4202,4.64,30.41975944090654,23.51296306513601,-1.3665502608352071,False,-0.25,1835.8,23.392,1.086,101.5,38.67757635,41,10.65,25.66,4.242,27.459075,0.4202,4.64,26.418000000000003,-1.55
Richmond_Eucalyptus_saligna,20.63350124251032,4.664009483996956,0.5154,4.64,31.513254424549142,23.618179300382963,-1.4979091150511137,False,-0.25,1831.0,23.502,1.0,101.5,38.50816095,41,10.8,27.98,4.724,28.33047,0.5154,4.64,26.418000000000003,-1.5
Richmond_Eucalyptus_saligna,19.913236059020598,8.912517677043562,0.58225,9.29,32.70174521556625,27.875348246702977,-2.8771770843181343,False,-0.25,1811.75,27.84,1.64,101.3,38.43611888,41,12.933333333333302,27.875,9.1625,29.35891875,0.58225,9.29,28.56,-2.25
Richmond_Eucalyptus_saligna,18.239720931088424,6.607208645914868,0.345,4.64,29.85861838750748,28.32664074745213,-2.070258408420422,False,-0.25,1806.0,28.23,2.0625,101.3,38.81254125,41,13.066666666666698,22.8,6.765,26.3445,0.345,4.64,30.7275,-1.3
Richmond_Eucalyptus_saligna,17.21826702575041,5.455823118065347,0.27175,4.64,28.28056548340166,28.516766024564507,-1.6672684020600832,True,-0.2,1803.5,28.405,2.1275,101.3,38.87308294,41,13.2166666666667,20.2,5.6,25.10326875,0.27175,4.64,31.525,-1.3
Richmond_Eucalyptus_saligna,18.100705673193826,7.127892783755985,0.354,4.64,30.01259394212921,28.621285444209857,-2.178445780842306,False,-0.2,1799.5,28.5325,2.175,101.3,38.68613831,41,13.35,23.95,7.3225,25.86320625,0.354,4.64,31.725,-1.4
Richmond_Eucalyptus_saligna,11.919377944546882,2.461013095410879,0.10325,4.64,20.74225222687129,28.40099340180331,-0.8614343966041393,True,-0.22,1804.0,28.2525,2.4325,101.2,39.44024963,41,13.566666666666698,9.6925,2.515,22.67146875,0.10325,4.64,32.0775,-1.25
Richmond_Eucalyptus_saligna,14.21489347491118,3.093138497169625,0.14925,4.64,23.69475112242474,28.468165783815632,-1.0312258545287645,True,-0.22,1804.0,28.325,2.1325,101.2,39.25254506,41,13.7,13.85,3.1625,22.6968,0.14925,4.64,31.5525,-1.35
Richmond_Eucalyptus_saligna,12.989874711479402,3.480081989669292,0.127,4.64,22.62791502231065,28.98094967626661,-1.1349873010382576,True,-0.22,1803.5,28.8475,2.8125,101.0,39.23455987,41,15.75,13.525,3.5475,20.163675,0.127,4.64,31.8725,-1.3
Richmond_Eucalyptus_saligna,12.56571879168039,3.068402498201765,0.12075,4.64,22.4218264072857,29.27942271015807,-1.0312258545287645,True,-0.22,1801.0,29.1375,2.6,101.0,39.29839463,41,15.833333333333302,10.55,3.1425,23.48206875,0.12075,4.64,31.94,-1.35
Richmond_Eucalyptus_saligna,12.84592245086575,3.2707242653296875,0.13125,4.64,22.950030004976647,29.449698128556552,-1.0614285457255972,True,-0.2,1796.0,29.31,2.555,101.0,38.85357788,41,16.0,12.625,3.355,21.6328875,0.13125,4.64,32.63,-2.55
Richmond_Eucalyptus_saligna,10.410453667139404,2.366512652913311,0.088225,4.64,19.99596896201404,29.49557294993028,-0.8247723518449388,True,-0.2,1796.25,29.345,2.725,101.0,39.01747106,41,16.0833333333333,9.26,2.4275,20.34099375,0.088225,4.64,33.155,-0.85
Richmond_Eucalyptus_saligna,16.439799484375346,5.799759635617593,0.276,4.64,28.5366559413632,29.606335594178155,-1.8263062505908805,True,-0.25,1794.5,29.4975,2.2225,101.0,38.4731025,41,16.216666666666697,17.6,5.9475,26.445825,0.276,4.64,32.1175,-2.65
Richmond_Eucalyptus_saligna,13.541294787383638,3.787401920691779,0.1505,4.64,24.106033960106306,29.61986862691331,-1.2539569572215727,True,-0.25,1791.0,29.4875,2.5925,101.0,38.77809075,41,16.283333333333303,11.8,3.8825,24.419325,0.1505,4.64,33.0625,-1.25
Richmond_Eucalyptus_saligna,12.008665866659593,0.9093219716167644,0.18025,4.64,27.98351524855189,14.867202339903216,-0.4845693825284048,False,-0.25,410.0,14.855,0.53375,102.1,39.02101744,57,7.91666666666667,10.425,0.922,29.0296125,0.18025,4.64,15.9925,-0.45
Richmond_Eucalyptus_saligna,12.112592339459018,0.9215663176148802,0.192,4.64,28.62653236362036,14.849798246229833,-0.493952157829541,False,-0.25,411.0,14.8375,0.509,102.1,39.10030425,57,7.98333333333333,8.62,0.9335,31.18276875,0.192,4.64,16.05,-0.5
Richmond_Eucalyptus_saligna,12.538918127229698,1.659985317531491,0.3154,4.64,32.163653419828265,15.16987234848785,-0.9852150882531694,False,-0.55,410.0,15.164,0.5738,102.2,38.91670335,57,8.63333333333333,11.38,1.686,32.38347,0.3154,4.64,16.832,-1.15
Richmond_Eucalyptus_saligna,17.22311924691119,3.4669390427299325,0.2545,4.64,27.346542429606068,21.01220497093046,-1.4826037605425058,False,-0.55,1020.0,20.9725,1.4625,102.2,38.72160206,57,11.083333333333302,13.375,3.525,29.0296125,0.2545,4.64,22.6625,-1.95
Richmond_Eucalyptus_saligna,17.782843180746934,4.059965882048477,0.31475,4.64,28.94343530409509,21.11122799665913,-1.6513606314978162,False,-0.55,1019.0,21.0775,1.4025,102.2,38.54175019,57,11.183333333333302,17.65,4.135,28.16835,0.31475,4.64,22.7625,-2.0
Richmond_Eucalyptus_saligna,18.69498420408028,5.1241159995419405,0.508,4.64,32.074894322269714,21.164088031837185,-1.9075698458176145,False,-0.5,1019.0,21.14,1.14,102.2,38.53947038,57,11.433333333333302,23.825,5.205,29.61223125,0.508,4.64,22.0225,-1.48
Richmond_Eucalyptus_saligna,18.25321761574225,4.3703179362417215,0.3855,4.64,30.493609755002662,21.19143239766423,-1.413464137340888,False,-0.25,1017.0,21.16,1.25,102.2,38.63775563,57,11.55,15.275,4.4525,31.106775,0.3855,4.64,22.6725,-1.45
Richmond_Eucalyptus_saligna,18.49158662745298,4.650379645541417,0.45175,4.64,31.337569742571148,21.079092346627785,-1.4885263397499775,False,-0.25,1018.75,21.05,1.15,102.2,38.45917031,57,11.6333333333333,20.85,4.735,29.7388875,0.45175,4.64,22.1425,-1.41
Richmond_Eucalyptus_saligna,20.64631657941462,7.101366558411604,0.52525,4.64,31.54555058931071,23.924240587894385,-2.229765588539737,False,-0.25,1835.0,23.84,1.52,102.0,38.45917031,57,13.45,25.85,7.2,28.9282875,0.52525,4.64,24.9425,-1.75
Richmond_Eucalyptus_saligna,20.697581191899896,7.03954323851588,0.53875,4.64,31.665374253721318,23.714494600401395,-2.211000037937464,False,-0.25,1833.0,23.63,1.4725,102.0,38.43789206,57,13.516666666666698,27.8,7.1425,28.472325,0.53875,4.64,24.75,-2.1
Richmond_Eucalyptus_saligna,20.65540895799411,6.995433478010753,0.51375,4.64,31.582491488048177,23.79986491920076,-2.5172179319042245,False,-0.5,1833.25,23.715,1.5275,102.0,38.64003544,57,13.6333333333333,20.15,7.1025,30.8534625,0.51375,4.64,25.0925,-1.7
Richmond_Eucalyptus_saligna,20.351157196830307,6.410712476730362,0.46525,4.64,30.816933402942414,23.81929149861433,-2.3199788452291448,False,-0.5,1832.0,23.7275,1.53,102.0,38.43206588,57,13.7,24.375,6.4925,28.39633125,0.46525,4.64,24.9075,-1.9
Richmond_Eucalyptus_saligna,18.829535795965143,5.068161717266826,0.29125,4.64,27.621800024598983,23.972615039454887,-1.953346611102056,False,-0.55,1827.0,23.8675,1.8675,102.0,38.54048363,57,13.833333333333302,15.925,5.1375,28.19368125,0.29125,4.64,26.255,-1.5
Richmond_Eucalyptus_saligna,20.312254841516907,6.373656345060199,0.4495,4.64,30.744815679581134,23.83685811594888,-2.3707978182020346,False,-0.55,1831.0,23.745,1.57,102.0,38.59038619,57,13.9,22.575,6.465,28.9282875,0.4495,4.64,25.06,-2.25
Richmond_Eucalyptus_saligna,16.91325027880988,4.160656549579462,0.212,4.64,25.142850439616566,24.9236818235559,-1.6780064532276022,True,-0.55,1521.0,24.8375,2.075,101.9,38.41408069,57,15.2833333333333,17.8,4.2425,23.22875625,0.212,4.64,27.445,-1.8
Richmond_Eucalyptus_saligna,18.41340769894948,5.011179181988728,0.29075,4.64,27.78467491470804,24.797349612235735,-1.9355827299488653,False,-0.55,1522.0,24.72,1.85,101.8,38.45841038,57,15.35,18.45,5.0925,26.648475,0.29075,4.64,26.4225,-2.0
Richmond_Eucalyptus_saligna,19.778214757272263,6.613066469289238,0.453,4.64,30.739968543196035,24.74968700379113,-2.070258408420422,False,-0.25,1524.0,24.69,1.62,101.8,38.30996925,57,15.4666666666667,25.625,6.7175,27.53506875,0.4529999999999999,4.64,25.705,-1.8
Richmond_Eucalyptus_saligna,18.997678065806102,5.345203548309037,0.333,4.64,28.969657881881403,24.70655265340596,-1.979293150063098,False,-0.5,1523.0,24.6325,1.7375,101.8,38.65675406,57,15.516666666666698,21.575,5.4325,26.62314375,0.3329999999999999,4.64,25.905,-2.4
Richmond_Eucalyptus_saligna,19.49052914461473,6.46502883735661,0.399,4.64,30.128216301524777,24.84752804653957,-2.0233445319147405,False,-0.25,1520.75,24.7875,1.78,101.8,38.51895206,57,15.6166666666667,23.65,6.58,27.28175625,0.3989999999999999,4.64,26.325,-1.5
Richmond_Eucalyptus_saligna,20.112468020164624,7.315730413648571,0.5285,4.64,31.609794319768277,24.78381463295429,-2.29544501564769,False,-0.25,1521.0,24.7325,1.56,101.8,38.29375725,57,15.683333333333302,26.75,7.455,28.472325,0.5285,4.64,25.4375,-1.65
Richmond_Eucalyptus_saligna,16.830421672306414,1.4349741103172975,0.2595,4.64,28.28060900158641,16.9072236292104,-1.0334598094102596,False,-0.65,1032.0,16.85,0.58975,102.2,39.19073681,77,9.58333333333333,16.6,1.445,27.9657,0.2595,4.64,18.575,-0.9
Richmond_Eucalyptus_saligna,17.44179642850218,1.7553010268995364,0.34425,4.64,30.44444744753714,17.06732042197936,-1.1206097660944097,False,-0.65,1030.0,17.0125,0.553,102.2,39.09549131,77,9.68333333333333,16.95,1.7675,30.296175,0.34425,4.64,18.795,-1.3
Richmond_Eucalyptus_saligna,16.949313124892015,1.4512182015830124,0.2675,4.64,28.468820633376783,17.175179531559728,-0.9871325973902264,False,-0.6,1028.25,17.1175,0.57925,102.2,39.14260744,77,9.78333333333333,17.45,1.46,27.73771875,0.2675,4.64,19.1025,-1.5
Richmond_Eucalyptus_saligna,17.127575301451493,1.5485800368643607,0.29025,4.64,28.996220167132257,17.28705586456672,-1.0135280017577415,False,-0.6,1027.0,17.23,0.57225,102.2,38.97694106,77,9.86666666666667,20.55,1.56,26.62314375,0.29025,4.64,19.29,-0.7
Richmond_Eucalyptus_saligna,19.006405411603385,3.4532500219649376,0.292,4.64,28.06056182117849,21.31353451710297,-1.5326376209855452,False,-0.6,1840.0,21.195,1.265,102.1,39.06433388,77,11.2166666666667,16.225,3.485,28.90295625,0.292,4.64,24.42,-2.15
Richmond_Eucalyptus_saligna,19.516963628071,3.895414205779819,0.34825,4.64,29.20931501576063,21.35388818537599,-1.6558161747006173,False,-0.6,1836.0,21.24,1.21,102.1,38.77783744,77,11.3,21.975,3.94,27.256425,0.34825,4.64,24.45,-2.3
Richmond_Eucalyptus_saligna,20.209181898183484,4.4293782287994246,0.4434,4.64,30.873017968503117,21.597872484966985,-1.8700993935780987,False,-0.65,1835.6,21.488,1.1,102.1,38.7843729,77,11.45,22.3,4.47,29.363985,0.4434,4.64,24.276,-1.95
Richmond_Eucalyptus_saligna,17.83169995695945,2.719759184107289,0.22125,4.64,25.652089792916485,21.54170872862641,-1.3820596361468591,True,-0.65,1831.0,21.415,1.295,102.1,39.10663706,77,11.6333333333333,17.2,2.7475,25.35658125,0.22125,4.64,25.1625,-1.45
Richmond_Eucalyptus_saligna,20.03788138428082,4.054175706942517,0.4178,4.64,30.44870418989257,21.547698094166037,-1.8134664946479044,False,-0.7,1831.0,21.434,1.062,102.1,38.7369528,77,11.7,24.18,4.092,28.067025,0.4178,4.64,24.324,-2.4
Richmond_Eucalyptus_saligna,20.32245092803045,4.466314422553249,0.483,4.64,31.151225942801997,21.654463610023257,-1.942939342862777,False,-0.7,1826.75,21.545,1.025,102.1,38.50451325,77,11.833333333333302,26.475,4.505,28.269675,0.483,4.64,24.4,-2.25
Richmond_Eucalyptus_saligna,17.766504203240185,8.603424665152584,0.4054,4.64,31.172195441632013,29.69685788984692,-3.5484026607271977,False,-0.7,1803.6,29.626,2.332,101.8,38.7106083,77,14.1166666666667,24.2,8.796,27.094305,0.4054,4.64,29.678,-2.5
Richmond_Eucalyptus_saligna,14.721782787281748,5.004983012979166,0.18675,4.64,26.188734698763,29.8484645261801,-2.106938283934949,True,-0.7,1803.0,29.7325,2.81,101.8,39.23152013,77,14.25,13.95,5.11,25.229925,0.18675,4.64,31.235,-2.5
Richmond_Eucalyptus_saligna,17.266842920914605,7.8778594888820574,0.3492,4.64,30.394090867664385,29.795915554916014,-3.1772471625112297,False,-0.7,1803.4,29.716,2.45,101.8,38.8163916,77,14.316666666666698,22.04,8.06,26.648475,0.3492,4.64,30.3,-2.15
