site_spp,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(obs),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
Richmond_Eucalyptus_dunnii,23.505065533777188,21.832736248167507,22.42351204373905,8.678586842451912,4.9618528883072335,5.77395440821727,0.74975,0.3745670650387167,0.4475191658905247,4.64,4.64,4.64,32.682396324576835,28.423106367085186,29.68008801154777,25.60838119954277,26.19926184454409,26.062696554242876,-3.0281819324601376,-1.9572182435284744,-2.1900364367744882,False,False,False,-0.7,1499.75,25.215,1.28,102.0,38.41104094,57,15.25,30.075,8.33,30.296175,0.74975,4.64,-2.3,26.2975
Richmond_Eucalyptus_dunnii,23.28961488438565,22.93689700713193,22.274177313569528,8.124319719434858,6.794119741372713,5.619387014230345,0.648333333,0.5130412111938651,0.4116002980147805,4.64,4.64,4.64,32.085837705979884,30.68733426316625,29.176065609420217,25.492886301258572,25.700190774277786,25.890951359755892,-2.388668622719738,-2.0000791115160657,-1.7086369781133115,False,False,False,-0.3,1501.0,25.02,1.35,102.0,38.5406525,57,15.35,29.0,7.723333332999999,29.7219999966225,0.648333333,4.64,-2.25,26.0
Richmond_Eucalyptus_dunnii,23.352352085755648,22.884639240010554,22.706553789929913,8.418039315679389,6.793137018335863,6.352138822632406,0.68325,0.5150616472496788,0.4808317825270593,4.64,4.64,4.64,32.184440639532035,30.553949148473148,30.09055184993156,25.429121865808487,25.680790148084196,25.75060631499137,-2.485816000520656,-2.0000791115160657,-1.9029317337151483,False,False,False,-0.3,1499.25,25.0025,1.345,102.0,38.36139169,57,15.416666666666698,30.925,8.07,29.38425,0.68325,4.64,-2.25,25.9075
Richmond_Eucalyptus_dunnii,22.261341540134012,23.31038926581465,22.74368828431089,6.826891550609803,8.29686358877986,6.969855483689294,0.4395,0.5623713298215229,0.4560253822177138,4.64,4.64,4.64,30.09255120700389,31.538003379769176,30.19589654597937,25.801477355538484,25.572161429456344,25.77791515547639,-1.744218990454803,-2.142858752914756,-1.7940489607622971,False,False,False,-0.05,1500.25,25.14,1.59,102.0,38.87814919,57,15.533333333333301,22.0,6.4425,29.2322625,0.4395,4.64,-1.7,26.745
Richmond_Eucalyptus_dunnii,22.884273236788438,23.26686770702627,22.417515874704034,7.703382361006372,7.99571815812644,6.210109853360982,0.5615,0.5892460503379752,0.43369553151429385,4.64,4.64,4.64,31.26746306796197,31.46035658169055,29.510809451932996,25.65141703454467,25.60646788278017,25.88786697251122,-1.9933688419922742,-2.0930287826072624,-1.5947290795323203,False,False,False,-0.05,1500.0,25.12,1.45,102.0,38.4852615,57,15.6166666666667,28.625,7.3225,28.59898125,0.5615,4.64,-2.1,26.2675
Richmond_Eucalyptus_dunnii,22.646135331818453,22.80747660017541,22.313756028324423,7.628485791826647,7.365200566009335,6.401173808159827,0.52075,0.4979600090613341,0.4233253947679553,4.64,4.64,4.64,30.88882512766137,30.513541406189365,29.396042788340765,25.83019810493338,25.871302190634808,26.02421331865569,-2.2029978072746426,-2.1053479169109104,-1.86122319100158,False,False,False,-0.25,1499.0,25.2925,1.54,101.9,38.53009781,57,15.733333333333302,27.7,7.26,28.269675,0.52075,4.64,-2.4,26.72
Richmond_Eucalyptus_dunnii,23.495486892081374,22.955692786530374,22.472190241688338,9.070870982827373,7.180491198734916,6.21759414942742,0.69075,0.5075131356360942,0.4298266318493296,4.64,4.64,4.64,32.70348605661084,30.921843806973424,29.79674913879117,25.61998126216669,25.907699043869826,26.061190526147065,-2.5935973687295717,-2.0565229717290445,-1.812398245819714,False,False,False,-0.25,1499.25,25.295,1.4625,101.9,38.85180469,57,15.85,19.675,8.865,32.8293,0.69075,4.64,-2.1,26.69
Richmond_Eucalyptus_dunnii,20.581649685463113,20.62842803800209,20.58436963539975,4.458478945380583,4.195888741912947,4.085667091190484,0.59,0.5462128889489131,0.533801537259686,4.64,4.64,4.64,32.71039694517161,32.247193429211734,32.081545628451124,17.26301924983669,17.305877499978134,17.323627785539287,-1.4614159502381958,-1.413093517619144,-1.364771085000092,False,False,False,-0.35,999.0,16.85,0.815,102.3,38.92551863,77,9.21666666666667,19.45,4.235,32.525325,0.59,4.64,-1.0,17.635
Richmond_Eucalyptus_dunnii,20.608685295089842,20.72360595145064,20.492453263304128,4.169082224032592,4.1403048596403185,3.5148832171501136,0.564,0.5581059511041582,0.4622981941975386,4.64,4.64,4.64,32.42398185625612,32.326387680058176,31.144418174250408,17.55899370209579,17.563790572733257,17.667528257803212,-1.364771085000092,-1.364771085000092,-1.219803787142936,False,False,False,-0.35,1000.0,17.095,0.784,102.3,38.90576025,77,9.26666666666667,20.75,3.915,31.8667125,0.564,4.64,-0.95,17.9625
Richmond_Eucalyptus_dunnii,20.65781140298003,20.750813157083897,20.486586266207997,4.269443260893163,4.1513463262300405,3.4897356959347388,0.54725,0.5277407611529734,0.4324317722802128,4.64,4.64,4.64,32.33806826622437,32.08359084835237,30.77589295933677,17.79028129966333,17.809688768779512,17.9195150904714,-1.4575658794281892,-1.4575658794281892,-1.265281174077609,False,False,False,-0.4,1001.75,17.3425,0.8305,102.4,39.022284,77,9.43333333333333,18.475,4.0375,32.49999375,0.54725,4.64,-1.0,18.445
Richmond_Eucalyptus_dunnii,20.838167034756978,20.78427966780052,20.73888994403145,4.580802529442893,3.979109248493241,3.8677357055435646,0.65825,0.5503770747837163,0.5376953846088874,4.64,4.64,4.64,33.253745950976146,32.274907586302405,32.10864481647702,17.702990043885762,17.80118413159822,17.819171021176967,-1.553708232103479,-1.409494703090544,-1.3614235267528991,False,False,False,-0.4,1001.0,17.3025,0.757,102.4,38.96402213,77,9.5,19.625,4.3375,33.10794375,0.65825,4.64,-1.25,18.1875
Richmond_Eucalyptus_dunnii,20.76193115836478,20.848298526889785,20.634891416900874,4.152330812793837,4.030854352576503,3.4897356959347388,0.56925,0.5476193362728141,0.4648257639288634,4.64,4.64,4.64,32.47267808203289,32.21432668191903,31.174873343249264,18.101492633208572,18.12154486019562,18.211431370636845,-1.4575658794281892,-1.409494703090544,-1.265281174077609,False,False,False,-0.4,1000.0,17.6325,0.77075,102.3,38.94857006,77,9.63333333333333,19.975,3.8875,32.24668125,0.56925,4.64,-1.3,18.39
Richmond_Eucalyptus_dunnii,20.550425591970246,20.803275511314204,20.543778598964728,3.8350609135724474,4.128492294329644,3.4897356959347388,0.487,0.5318223759966771,0.4386314534227589,4.64,4.64,4.64,31.656055437642447,32.144126892651045,30.870188156767806,18.022527815076668,17.974073993149513,18.080104004666623,-1.3614235267528991,-1.409494703090544,-1.265281174077609,False,False,False,-0.4,1001.25,17.5025,0.81725,102.3,39.04508213,77,9.71666666666667,17.85,3.5825,32.120025,0.487,4.64,-1.35,18.9475
Richmond_Eucalyptus_dunnii,23.91587176855851,23.972514019324237,23.331051896698888,6.478635167439313,5.998077699978563,5.023301435694427,0.57375,0.5256970316572946,0.4182949841299691,4.64,4.64,4.64,31.15711564386568,30.520787293196644,28.86830139790986,22.41199192439694,22.49332236904264,22.66604766415513,-1.9929627090477682,-1.847995411190612,-1.6063832480953517,False,False,False,-0.35,1801.25,21.3125,1.125,102.3,38.56454831,77,11.233333333333302,27.75,5.7375,29.282925,0.57375,4.64,-1.75,23.1675
Richmond_Eucalyptus_dunnii,23.575334301533772,23.936356471153484,23.83841730184605,6.0051870430518095,6.093569840384655,5.941403779031299,0.5045,0.5188548343447198,0.4980873368358239,4.64,4.64,4.64,30.39300683444187,30.472887721380488,30.182148109494115,22.37723386056048,22.360911086567448,22.388207833685627,-1.847995411190612,-1.896317843809664,-1.847995411190612,False,False,False,-0.35,1799.0,21.2,1.165,102.3,38.600772,77,11.3,26.575,5.295,28.674975,0.5045,4.64,-1.35,23.1275
Richmond_Eucalyptus_dunnii,23.226251525381503,23.823575241643614,23.193679373320943,5.697243413423543,6.10322803687288,5.168769037059526,0.44675,0.4905978620291364,0.3973598368187706,4.64,4.64,4.64,29.61559868569376,30.14317229873841,28.56057694893353,22.53725406938648,22.466083162287763,22.629973585327612,-1.8421352901293488,-1.9382776428046389,-1.6979217611164141,False,False,False,-0.4,1799.25,21.3075,1.235,102.3,38.657514,77,11.4,26.225,5.035,27.7123875,0.44675,4.64,-1.55,23.475
Richmond_Eucalyptus_dunnii,22.723257802598802,23.88383663925571,23.494368445512485,5.063877839598648,6.149161095136986,5.533487271242783,0.3805,0.486019520581989,0.42367741805359743,4.64,4.64,4.64,28.60782704059239,30.26668857309934,29.256732328865947,22.75800829347733,22.567651716621533,22.675158169153022,-1.6498505847787688,-1.9382776428046389,-1.7940641137917035,False,False,False,-0.4,1801.0,21.415,1.2575,102.3,38.87612269,77,11.466666666666699,22.1,4.43,28.14301875,0.3805,4.64,-1.35,23.57
Richmond_Eucalyptus_dunnii,24.022849335145374,23.968418858632585,23.886648239197573,6.498582762897242,5.803546254121713,5.714571843582567,0.58025,0.5080081182201108,0.4933313094702012,4.64,4.64,4.64,31.39266227964608,30.460139930519578,30.22876715814945,22.62647263091836,22.7449861166606,22.76167611272095,-2.0344199954799285,-1.8421352901293488,-1.8421352901293488,False,False,False,-0.4,1799.25,21.5325,1.115,102.3,38.75782575,77,11.583333333333302,23.8,5.7425,30.77746875,0.58025,4.64,-1.85,23.3775
Richmond_Eucalyptus_dunnii,24.4488649369484,23.950260093825808,23.922708138799553,7.521402576151108,5.712236127223661,5.714571843582567,0.72975,0.5157798863453811,0.5105859962920419,4.64,4.64,4.64,32.47423233648891,30.40628683472409,30.317884570796547,22.456502443480858,22.76200024104881,22.762843216362924,-2.3228470535057983,-1.8421352901293488,-1.8421352901293488,False,False,False,-0.4,1800.0,21.5325,1.075,102.3,38.58380006,77,11.65,27.525,6.78,31.08144375,0.72975,4.64,-1.95,23.3175
Richmond_Eucalyptus_dunnii,17.527902054935087,19.30506011982633,19.526918542437905,5.8524572282388965,7.3663077402643475,7.536338151707898,0.2725,0.3557217809489988,0.368979842882715,4.64,4.64,4.64,27.801625637088886,29.311583365488353,29.51132169010469,30.714877676982514,30.462595444378547,30.434023203847413,-1.847995411190612,-2.2345748721430283,-2.28289730476208,True,False,False,-0.35,1800.0,29.5,2.025,102.0,38.61875719,77,13.9,24.225,5.29,22.46881875,0.2725,4.64,-3.25,30.8425
Richmond_Eucalyptus_dunnii,14.479038940313634,19.284069168201217,19.22871403742581,4.172898594895723,7.6920111589249345,7.536338151707898,0.1645,0.3344564220643748,0.3283171614938024,4.64,4.64,4.64,24.599840852785434,29.31616348630925,29.16374248342361,31.09232804905684,30.494481776474995,30.5191337356791,-1.364771085000092,-2.331219737381132,-2.28289730476208,True,False,False,-0.35,1800.0,29.6,2.285,102.0,39.16261913,77,14.016666666666698,17.3,3.6775,20.4169875,0.1645,4.64,-2.05,31.4575
Richmond_Eucalyptus_dunnii,14.695838990828252,18.88353084452329,18.935467430087094,4.4543718540210095,7.489309249168023,7.4739199413320625,0.17125,0.3130354881547373,0.31387792330427045,4.64,4.64,4.64,25.085430438281808,29.03910170965744,29.041926853146077,31.20538652702742,30.69092233942264,30.692963926984305,-1.5056370557658345,-2.3228470535057983,-2.3228470535057983,True,False,False,-0.4,1800.0,29.7675,2.3675,102.0,39.30244763,77,14.2,13.9,3.9725,24.49531875,0.17125,4.64,-2.35,31.7475
Richmond_Eucalyptus_dunnii,15.633026782344048,18.82544695282584,18.871361192549568,4.996565458493328,7.504482046709308,7.4739199413320625,0.197,0.3141101382394005,0.31419429157898743,4.64,4.64,4.64,25.89566967763077,28.865980520578212,28.86424978590227,31.08362236151192,30.662424535928093,30.666930508877748,-1.6498505847787688,-2.3228470535057983,-2.3228470535057983,True,False,False,-0.4,1801.25,29.74,2.365,102.0,39.0648405,77,14.266666666666698,18.15,4.5425,22.41815625,0.197,4.64,-2.5,31.63
Richmond_Eucalyptus_dunnii,17.13396871474577,18.747603580468923,18.918162785488857,6.073388970259338,7.34963971480954,7.4739199413320625,0.25625,0.3190769696186866,0.32747305904037644,4.64,4.64,4.64,27.71404446847416,28.91710041885589,29.068658137162853,30.949510968646678,30.737975515451932,30.717193202039727,-1.9382776428046389,-2.2747758771681537,-2.3228470535057983,True,False,False,-0.4,1799.75,29.785,2.265,102.0,38.92678519,77,14.3833333333333,20.425,5.59,24.24200625,0.25625,4.64,-2.95,31.29
Richmond_Eucalyptus_saligna,15.550421423370711,16.32186665505725,16.914474969011273,2.468729882674437,2.6300721011088704,3.009898059223425,0.156,0.1667226214444609,0.19381413035874726,4.64,4.64,4.64,22.973335325359468,23.238675294842444,24.841391102636905,17.089898828883044,17.060837199724837,16.992466143758865,-2.0372801737025026,-2.105726642125325,-2.2198040894966966,True,True,True,-1.33,1547.75,15.6475,1.4675,100.5,39.15223331,20,8.2,16.275,2.2475,21.05026875,0.156,4.64,-1.6,21.38
Richmond_Eucalyptus_saligna,13.79325244258206,13.117968767959836,13.357528606614066,3.4559792170621044,1.8740129128372056,2.16597856307586,0.3285,0.16781337283953873,0.19615603732892245,4.64,4.64,4.64,31.91996184902638,26.231476007068103,27.82117715123891,15.597834697847748,15.852933282676975,15.804828072450375,-2.0669426061336877,-1.609578959388808,-1.6817942720327363,False,False,False,-1.08,492.5,15.725,1.1475,100.5,38.95034325,20,8.28333333333333,19.85,3.5625,27.94036875,0.3285,4.64,-1.5,20.2825
Richmond_Eucalyptus_saligna,13.049446550533435,14.007887510023927,14.267716451173873,1.9525865346845737,2.423948094111987,2.739416559996584,0.1282,0.16114888812837258,0.18377802473832006,4.64,4.64,4.64,22.79598802811513,25.114175035468282,26.53038445768897,15.902475576110499,15.824118892450757,15.772176076042388,-1.609578959388808,-1.7540095846766646,-1.8502966682019024,False,False,False,-1.08,596.0,15.69,1.548,100.5,39.24053805,20,8.38333333333333,14.64,1.958,19.555725,0.1282,4.64,-1.6,22.59
Richmond_Eucalyptus_saligna,13.969646599676,13.990131675660507,14.113061050978992,2.2381835847353777,2.0479922703265805,2.16089430388118,0.17475,0.1588866155664399,0.1683984112044362,4.64,4.64,4.64,26.100406492581936,24.82078989226677,25.44480829954443,16.18468212923007,16.21632607266014,16.197516259969913,-1.8336564067601795,-1.7867188951483142,-1.8101876509542465,False,False,False,-1.2,596.0,15.9925,1.3125,100.5,39.12411563,20,8.5,16.925,2.2375,22.2408375,0.17475,4.64,-1.65,21.6625
Richmond_Eucalyptus_saligna,12.284736904971256,14.022582157234574,14.2253339112937,1.3915125799959989,2.048933358058095,2.2399460815663024,0.105,0.15781063690177624,0.17372292203579964,4.64,4.64,4.64,20.56730421250707,24.957826455112414,26.007479697841948,16.409098443530677,16.298417185717202,16.266640627144582,-1.575500092894921,-1.7867188951483142,-1.8336564067601795,False,False,False,-1.2,595.6,16.076,1.3219999999999998,100.5,39.38928315,20,8.58333333333333,11.66,1.374,20.34606,0.105,4.64,-1.8,21.752
Richmond_Eucalyptus_saligna,9.893235525386418,15.102631428333929,15.74744268109891,2.0437840289694864,3.8157983299552214,4.152569957245319,0.07314,0.14186569831162266,0.15606656863457186,4.64,4.64,4.64,17.443535628482124,21.822531926084924,22.67987666109042,26.938295119614377,26.61981834032587,26.560344824456593,-1.7867188951483142,-2.3265002786847635,-2.4438440577144256,True,True,True,-1.2,1800.8,25.122,2.4819999999999998,100.5,39.087537299999994,20,9.91666666666667,9.76,1.824,16.049879999999998,0.07314,4.64,-2.2,28.422
Richmond_Eucalyptus_saligna,7.841578307307747,15.059440720298724,15.5612408255217,1.5116665761489405,3.823610185739355,4.084678795636466,0.05325,0.14141144206693268,0.15244669679534473,4.64,4.64,4.64,15.557834173667764,21.76217740998743,22.417240967356992,27.03751921880448,26.620137865365084,26.57398689493975,-1.6224376045067859,-2.3265002786847635,-2.4203753019084933,True,True,True,-1.2,1799.0,25.1275,2.4975,100.5,39.03165656,20,10.0,8.645,1.345,11.47505625,0.05325,4.64,-2.2,28.665
Richmond_Eucalyptus_saligna,9.199166433947338,15.620988706155734,15.709439170703936,1.896112460370552,4.226714216325355,4.267470066616531,0.06652000000000001,0.15575353587343715,0.15798783403374958,4.64,4.64,4.64,16.88216882102934,22.670059886705545,22.76016912545223,27.15498488065332,26.737596677399,26.730230692000102,-1.609578959388808,-2.307660314946782,-2.3317320858280914,True,True,True,-1.08,1801.0,25.314,2.524,100.4,38.96088105,20,10.1833333333333,9.402,1.694,14.651595,0.06652000000000001,4.64,-2.0,29.106
Richmond_Eucalyptus_saligna,10.58525784165888,13.946620317817533,15.008554473592472,2.3559499922550717,3.4243416297197253,3.9484055899366766,0.08195,0.1219451825952876,0.14254076952358685,4.64,4.64,4.64,18.255133078902933,20.47427485209023,21.829182156717874,27.11779393978231,26.926025486270323,26.833294322243727,-2.014464684228228,-2.3566970263423417,-2.539220942136536,True,True,True,-1.33,1800.0,25.36666667,2.575,100.4,38.93801537,20,10.35,9.698333332999999,2.121666667,18.2553875033775,0.08195,4.64,-2.3,29.16333333
Richmond_Eucalyptus_saligna,11.545113594724386,14.051772755419295,14.917234215401573,2.6356904580630296,3.405480521698951,3.8199205583914746,0.093975,0.12361176119789385,0.1402910130080921,4.64,4.64,4.64,19.212242147107773,20.571400890029302,21.670913642963534,27.00927022976507,26.87119345333131,26.79759813317308,-2.105726642125325,-2.3566970263423417,-2.4935899631879885,True,True,True,-1.33,1801.0,25.3025,2.52,100.4,38.929065,20,10.4,11.6,2.3725,17.40256875,0.093975,4.64,-2.4,28.845
Richmond_Eucalyptus_saligna,2.307180821929924,9.880812743439733,11.130284385219081,0.6500754334410477,3.350348470305329,4.074943931518687,0.01415,0.0743881803384038,0.09090008685400212,9.29,9.29,9.29,13.649901316973006,18.287482881369048,19.850541710993017,30.274404324425674,30.036397744135147,29.973433325573033,-1.5125239157941943,-2.333881536868068,-2.584851921085085,True,True,True,-1.33,2000.75,29.1525,4.345,100.3,39.36020288,20,12.6,0.996,0.63225,25.60989375,0.01415,9.29,-2.3,34.705
Richmond_Eucalyptus_saligna,1.8807454356640547,10.772469325809462,11.485134703786409,0.5476569230549717,4.108179650295198,4.619945256086746,0.0117,0.09010089768215046,0.10163664625929286,9.29,9.29,9.29,14.063669625898974,20.40759715790277,21.36412062485812,31.062639128683625,30.749659179168635,30.7054498808517,-1.2244306252878567,-2.2835885440654726,-2.4520909402346387,True,True,True,-1.08,2000.75,29.93,4.4175,100.3,39.40478587,20,12.833333333333302,0.74975,0.5329999999999999,26.54715,0.0117,9.29,-1.95,35.45
Richmond_Eucalyptus_saligna,2.4549355585084363,10.238245225779735,10.925991842038092,0.7413547282131598,3.988826482427823,4.480498153133986,0.015425,0.08499402442109219,0.09573504857490796,9.29,9.29,9.29,14.303079631553215,20.27048765760411,21.209998408407067,31.44840969106385,31.163317244566215,31.12083581161098,-1.2725741670504758,-2.2354450023028534,-2.4039473984720194,True,True,True,-1.08,2000.5,30.3375,4.545,100.3,39.40174613,20,12.966666666666699,1.3145,0.7240000000000001,23.2540875,0.015425,9.29,-1.9,35.8975
Richmond_Eucalyptus_saligna,4.255894974257121,10.268971776889495,11.1042415641876,1.2368140767209563,3.6230191524636415,4.152569957245319,0.0276,0.08236731834380426,0.09472497050930408,9.29,9.29,9.29,14.963867779403353,19.514383048857887,20.60928242508306,30.814822894121022,30.6048648365036,30.558865170537402,-1.5520313370889884,-2.256094011266965,-2.4438440577144256,True,True,True,-1.2,2000.25,29.735,4.24,100.3,39.30954038,20,13.1166666666667,3.805,1.205,15.02143125,0.0276,9.29,-2.55,34.975
Richmond_Eucalyptus_saligna,1.3120423501101035,9.602493189255764,10.744086962993755,0.3996583195722642,3.5438615940988822,4.286853828455117,0.008295,0.07525871967127531,0.09145017826773183,9.29,9.29,9.29,14.602758058195755,19.28441890266036,20.807579385194433,31.372679285002423,31.095795964578162,31.031425527917357,-1.3173437790296627,-2.2326252554610333,-2.490781569326291,True,True,True,-1.2,2000.25,30.2325,4.5475,100.3,39.52992225,20,13.216666666666699,0.10075,0.3895,34.754475,0.008295,9.29,-1.6,35.705
Richmond_Eucalyptus_saligna,1.254274785545303,8.932051090623776,10.03769328260466,0.44016993288649614,3.60847113526972,4.353237999608391,0.0080625,0.06904273280607294,0.08386464389949178,4.64,4.64,4.64,14.913118777826135,18.760722280505824,20.203347325430116,31.980421068746384,31.42024298648308,31.292190065704002,-1.3173437790296627,-2.256094011266965,-2.5142503251322244,True,True,True,-1.2,2000.5,29.81,4.92,100.1,39.39997294,20,15.033333333333301,0.792,0.409,21.0249375,0.0080625,4.64,-1.65,35.2775
Richmond_Eucalyptus_saligna,1.3604933872914875,5.224772566171888,8.08454681470958,0.5590598831451424,2.310965096691178,4.549310370838294,0.0092675,0.0393954001957156,0.07942114644576767,4.64,4.64,4.64,16.272836460337352,18.336726938361572,23.07050469570917,35.06882701248789,34.756727385385005,34.369475821216305,-1.3642812906415278,-1.857125162566112,-2.5846565925500213,True,True,True,-1.2,2000.75,32.925,5.4125,100.1,39.38553413,20,15.166666666666698,1.429,0.5195,12.017145,0.0092675,4.64,-1.8,37.46
Richmond_Eucalyptus_saligna,1.1167913044315119,5.139038308030013,7.98313412142182,0.4796804118914337,2.400053416424797,4.757290167835103,0.0076925,0.039509800919191526,0.08052996015574608,4.64,4.64,4.64,16.604713681450466,18.854588581478065,23.587765032000934,35.39933315181043,35.0581825882352,34.65192043041655,-1.200358854406547,-1.7540095846766646,-2.500234481997257,True,True,True,-1.08,2000.5,33.2575,5.605,100.1,39.45468844,20,15.3666666666667,0.2225,0.44775,31.48674375,0.0076925,4.64,-1.6,38.4425
Richmond_Eucalyptus_saligna,1.3841328656714815,5.1879504041133,7.881697187899385,0.5869787299863882,2.4141379820462285,4.619945256086746,0.009465,0.039920271771411865,0.07841567848096892,4.64,4.64,4.64,16.438976425943967,18.87963214903107,23.358623346709276,35.34665772606886,35.02226534687211,34.64171822455527,-1.248502396169166,-1.7540095846766646,-2.4520909402346387,True,True,True,-1.08,1998.25,33.225,5.58,100.1,39.46355438,20,15.45,0.654,0.5485,25.229925,0.009465,4.64,-1.8,38.4675
Richmond_Eucalyptus_saligna,1.1592236094109702,4.129421573841135,7.366287014717349,0.5003434103947055,1.7927385593931653,4.1995072984852895,0.007975,0.029189535076967758,0.07013034123491134,4.64,4.64,4.64,16.57820672594027,17.053885902121188,22.656522106525927,35.419729364846056,35.18925934176925,34.77126152731528,-1.4668929368456456,-1.8319407684340343,-2.6304829000336336,True,True,True,-1.33,2001.0,33.285,5.645,100.1,39.45747488,20,15.6166666666667,0.15725,0.46825,32.85463125,0.007975,4.64,-1.8,38.66
Richmond_Eucalyptus_saligna,1.571450415338428,4.111663434670292,7.454943222908947,0.6795176974640511,1.7900376490335428,4.261039955998126,0.01075,0.02878875979475377,0.0703857105042423,4.64,4.64,4.64,16.36845798154733,16.793401385036773,22.44756184899905,35.19170463332389,35.00017798975189,34.58520070424077,-1.5125239157941943,-1.8319407684340343,-2.653298389507908,True,True,True,-1.33,1483.0,33.8325,5.92,99.9875,39.36349594,20,17.766666666666698,1.7625,0.65875,10.28955375,0.01075,4.64,-1.8,37.55
Richmond_Eucalyptus_saligna,2.05595508536477,3.996160399204369,7.254891661422496,0.8743232539563252,1.6980928665498938,4.074943931518687,0.014325,0.02820798750087405,0.06952499609760256,4.64,4.64,4.64,16.771170885704276,16.97696346956181,22.689199840658574,35.39130477077635,35.24880347546908,34.847725084279105,-1.5809703842170166,-1.80912527895976,-2.584851921085085,True,True,True,-1.33,1491.5,34.025,5.7,99.9925,39.36501581,20,17.8333333333333,0.320375,0.843,32.3733375,0.014325,4.64,-2.2,37.2275
Richmond_Eucalyptus_saligna,1.606062095787136,5.176447941558432,7.603406581545052,0.6895794061706707,2.4504166021243328,4.480498153133986,0.01105,0.04026241640469565,0.07523024264569553,4.64,4.64,4.64,16.54111398488876,19.041350448261355,23.258855709926234,35.4318877088664,35.129304709946425,34.79042195403246,-1.2725741670504758,-1.7540095846766646,-2.4039473984720194,True,True,True,-1.08,1481.0,34.0625,5.8325,100.0,39.40883888,20,17.983333333333302,1.09375,0.66825,20.44231875,0.01105,4.64,-1.7,38.105
Richmond_Eucalyptus_saligna,1.4490527974955212,5.221154289309316,7.678257601612412,0.6107466009752883,2.4375738244299625,4.480498153133986,0.009945,0.040750817209982255,0.0765877080023384,4.64,4.64,4.64,16.537280632635778,19.1571282804813,23.443743410004533,35.458520090700006,35.143918056606296,34.80250916757676,-1.248502396169166,-1.7540095846766646,-2.4039473984720194,True,True,True,-1.08,1483.0,34.06,5.7225,100.0,39.45696825,20,18.05,0.34075,0.5905,30.5494875,0.009945,4.64,-1.85,37.9475
Richmond_Eucalyptus_saligna,1.262611954697793,4.873819055321197,7.7839859978659165,0.514943276113871,2.1185612254844832,4.353237999608391,0.00864,0.036410257852869186,0.07674754325055366,4.64,4.64,4.64,16.49669428826316,18.287307245623328,23.29600973252344,35.314667032315114,35.037037327464446,34.661690966987635,-1.3408125348355953,-1.7867188951483142,-2.5142503251322244,True,True,True,-1.2,1482.0,33.8825,5.5325,100.0,39.47799319,20,18.216666666666697,0.26325,0.4955,31.2587625,0.00864,4.64,-1.65,37.4675
Richmond_Eucalyptus_saligna,2.9273439655947024,4.9698790848549175,7.9117409467763125,1.2049485756511729,2.1118785954191943,4.353237999608391,0.02105,0.0374873803019538,0.07934592893369917,4.64,4.64,4.64,17.505319740844573,18.435500100748055,23.50017772847585,35.174515847780015,35.0178607300673,34.64061660855093,-1.528562581283056,-1.7867188951483142,-2.5142503251322244,True,True,True,-1.2,1485.0,33.8375,5.34,100.0,39.42859725,20,18.283333333333303,0.821,1.16,29.9922,0.02105,4.64,-2.45,36.9825
Richmond_Eucalyptus_saligna,1.9293722658179435,2.6041391370141693,4.141114858791578,0.589106423016655,0.8186270977181046,2.8589530363696563,0.015119999999999996,0.021090793668745084,0.07623593798392088,4.64,4.64,4.64,19.292588422100923,19.92306783498676,30.70610263499108,32.61165393806582,32.57485023801185,32.25657242408908,-1.3642812906415278,-1.4346875580593257,-2.02140645320764,False,False,False,-1.2,192.8,32.83,3.9739999999999998,100.1,39.4024554,20,19.5833333333333,0.16058,0.6152,35.24083500000001,0.015119999999999996,4.64,-1.65,32.408
Richmond_Eucalyptus_saligna,2.135634423474896,6.895841564232301,9.31406725564714,0.7281675705816938,2.7782727795367386,4.619945256086746,0.01446,0.057093909041040725,0.0972617476161408,4.64,4.64,4.64,16.076928876697064,20.131950617850517,23.973668476575856,34.41562118070339,34.05845163524548,33.748504912707624,-1.2725741670504758,-1.8502966682019024,-2.4520909402346387,True,True,True,-1.08,1501.0,32.908,4.614,100.1,39.35280615,20,19.6333333333333,1.2336,0.6864,23.122365,0.01446,4.64,-1.7,34.776
Richmond_Eucalyptus_saligna,19.361872192234088,20.74027965031212,20.299354179210393,3.942074788378055,5.29265702166421,4.582300156910764,0.3286,0.4676450417677632,0.3949778226981069,4.64,4.64,4.64,28.82217608864371,31.10342571796821,29.95580352292236,24.569636081661827,24.32057559013863,24.449256002863933,-1.2705550200958868,-1.6396689460755227,-1.4409152936249496,False,False,False,-0.22,1846.6,22.951999999999998,1.02,101.5,38.783157,41,10.0333333333333,22.5,3.164,26.445825,0.3286,4.64,-2.0,25.594
