doy,hod,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),gmin(std),gmin(therm),gmin(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(std),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),Ps(std),Ps(therm),Ps(pmax)
126,12,-0.05816867362242295,0.21293613557303553,0.21293613557303553,1e-17,0.08475490663695735,0.08475490663695735,1e-17,0.00128448335999551,0.00128448335999551,0.6977379164152082,0.43255314304755593,0.43255314304755593,,,,16.88611358004543,21.93839850601672,21.93839850601672,44.77035447794279,46.50946466757875,46.50946466757875,-6.0,-6.344314635664848,-6.344314635664848,,0.19674995071637014,0.19674995071637014,True,True,True,-6.0,-6.0,-6.0
127,12,-0.04036668722649989,0.17249172212588315,0.1599984771651819,1e-17,0.09036965010300334,0.08283426258870988,1e-17,0.001247625517990085,0.001140781609789749,0.7004231467332758,0.4278937815706803,0.4278937815706803,,,,19.452250715953035,26.533587470242146,26.23667851985138,47.17956378794671,49.06589499127803,49.08519959234383,-6.0,-6.373411647129482,-6.3346156318433025,,0.18921358841828878,0.19930323339302625,True,True,True,-6.0,-6.0,-6.0
128,12,-0.027581344489840898,0.14121889618027328,0.10710253298995831,1e-17,0.11149433246069194,0.07792343628962717,1e-17,0.0013982584088054085,0.0009658269474379371,0.7036979142457604,0.42331462527350067,0.42331462527350067,,,,22.48580274168463,32.597832393099196,31.106207672701515,49.6364578982029,51.65251870174711,51.73964487971231,-6.0,-6.494649194898795,-6.31036812228944,,0.15980608038345093,0.2057763665064664,True,True,True,-6.0,-6.0,-6.0
129,12,-0.01865371781560815,0.06433949397077388,0.06433949397077388,1e-17,0.07388079523317523,0.07388079523317523,1e-17,0.0008173092173366184,0.0008173092173366184,0.7075126585971958,0.4188137864895168,0.4188137864895168,,,,26.08968145990017,36.45110875634748,36.45110875634748,52.144285335950656,54.46829274195021,54.46829274195021,-6.0,-6.29097011464635,-6.29097011464635,,0.21104722446377597,0.21104722446377597,True,True,True,-6.0,-6.0,-6.0
130,12,-0.012526480909526516,0.03084069967555754,0.03084069967555754,1e-17,0.06548481016646569,0.06548481016646569,1e-17,0.0006400495710960093,0.0006400495710960093,0.7118167515100099,0.41438943370867487,0.41438943370867487,,,,30.39295719989462,41.57850442375239,41.57850442375239,54.7063901495384,57.290376566753814,57.290376566753814,-6.0,-6.25217409936017,-6.25217409936017,,0.22183441258618786,0.22183441258618786,True,True,True,-6.0,-6.0,-6.0
131,12,-0.00836688662744195,0.010347151268166738,0.010347151268166738,1e-17,0.06331992849658882,0.06331992849658882,1e-17,0.0005437852853256893,0.0005437852853256893,0.7165596770446886,0.4100397895633818,0.4100397895633818,,,,35.55822570401438,46.3931824141831,46.3931824141831,57.32621566299112,60.18364937666764,60.18364937666764,-6.0,-6.242475095538625,-6.242475095538625,,0.22458217758861776,0.22458217758861776,True,True,True,-6.0,-6.0,-6.0
132,12,-0.005563731346267052,-0.0009987462594224783,-0.0009987462594224783,1e-17,0.12594821296587672,0.12594821296587672,1e-17,0.0009724763793025179,0.0009724763793025179,0.7216920181203597,0.40576312889887595,0.40576312889887595,,,,41.79121554393833,49.799610098259954,49.799610098259954,60.00730842748304,62.99664997462277,62.99664997462277,-6.0,-6.591639233114245,-6.591639233114245,,0.1385808442388427,0.1385808442388427,True,True,True,-6.0,-6.0,-6.0
133,12,-0.003684865463718247,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7271662365993664,9999.0,9999.0,,,,49.353358690280494,9999.0,9999.0,62.75332218216472,9999.0,9999.0,-6.0,9999.0,9999.0,,9999.0,9999.0,True,9999.0,9999.0,-6.0,-6.0,-6.0
134.0,12.0,-0.049158423542165916,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,,,,43.558300725678755,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-6.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-6.0,-6.0,-6.0
135.0,12.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-6.0,-6.0,-6.0
136,12,-0.19217249539559478,0.14026723564134191,0.14026723564134191,1e-17,0.029710790535139645,0.029710790535139645,1e-17,0.0006341256724488497,0.0006341256724488497,0.6946405470591043,0.45712330033249465,0.45712330033249465,,,,8.679827074576625,9.647439145151504,9.647439145151504,33.33220804636214,34.67231320392571,34.67231320392571,-6.5,-6.7196722750900015,-6.7196722750900015,,0.1136253385612962,0.1136253385612962,True,True,True,-6.5,-6.5,-6.5
137,12,-0.17233842071015926,0.1219724973140639,0.1219724973140639,1e-17,0.029710790535139645,0.029710790535139645,1e-17,0.0005990931508235882,0.0005990931508235882,0.6937690406937681,0.4520324799500064,0.4520324799500064,,,,9.869421035608989,11.021677694580031,11.021677694580031,35.5485703541485,36.96466525878371,36.96466525878371,-6.5,-6.7196722750900015,-6.7196722750900015,,0.1136253385612962,0.1136253385612962,True,True,True,-6.5,-6.5,-6.5
138,12,-0.1430698638760306,0.10183152670357809,0.10183152670357809,1e-17,0.027280486079140284,0.027280486079140284,1e-17,0.000515752833417576,0.000515752833417576,0.6936702817791335,0.4470322223795812,0.4470322223795812,,,,11.245162073113521,12.652265227969234,12.652265227969234,37.79771738477312,39.30993845993812,39.30993845993812,-6.5,-6.698639823219683,-6.698639823219683,,0.11749026331778328,0.11749026331778328,True,True,True,-6.5,-6.5,-6.5
139,12,-0.11104162898074743,0.1069864361254913,0.1069864361254913,1e-17,0.03076502619244016,0.03076502619244016,1e-17,0.0005420326250342264,0.0005420326250342264,0.6943208316825628,0.4421203256974248,0.4421203256974248,,,,12.842513692247307,14.7033573497535,14.7033573497535,40.082454336154136,41.692207578531175,41.692207578531175,-6.5,-6.729020031476811,-6.729020031476811,,0.11193671647476972,0.11193671647476972,True,True,True,-6.5,-6.5,-6.5
140,12,-0.08183759052392381,0.08080916532942906,0.08080916532942906,1e-17,0.026452202182806462,0.026452202182806462,1e-17,0.00042994549693710875,0.00042994549693710875,0.695689376240908,0.4372946556296847,0.4372946556296847,,,,14.70497009985358,17.053442931540626,17.053442931540626,42.40567361899342,44.149523743299284,44.149523743299284,-6.5,-6.691629005929576,-6.691629005929576,,0.11879883062227331,0.11879883062227331,True,True,True,-6.5,-6.5,-6.5
141,12,-0.058168673697772455,0.07325437022107606,0.07325437022107606,1e-17,0.028099631435975096,0.028099631435975096,1e-17,0.0004185293836523691,0.0004185293836523691,0.6977379164152082,0.43255314304755593,0.43255314304755593,,,,16.886113579442807,20.072159896009644,20.072159896009644,44.77035447794279,46.65265412526147,46.65265412526147,-6.5,-6.705650640509789,-6.705650640509789,,0.11619184354089263,0.11619184354089263,True,True,True,-6.5,-6.5,-6.5
142,12,-0.04036668727743925,0.064417886274796,0.056743846208395954,1e-17,0.03076502619244016,0.02700541035428765,1e-17,0.0004164988689313097,0.00036514646496371055,0.7004231467332758,0.4278937815706803,0.4278937815706803,,,,19.45225071527267,23.859108767091428,23.660820003863467,47.17956378794671,49.21857091555115,49.228198388931204,-6.5,-6.729020031476811,-6.69630288412298,,0.11193671647476972,0.11792532360362462,True,True,True,-6.5,-6.5,-6.5
143,12,-0.027581344522914775,0.047848243813853525,0.04172635196177907,1e-17,0.03050294580046243,0.026174064457193183,1e-17,0.00037178499728837905,0.00031853140845797197,0.7036979142457604,0.42331462527350067,0.42331462527350067,,,,22.485802740943903,28.31927040419379,28.02053724115018,49.6364578982029,51.86254813778246,51.8737563715454,-6.5,-6.726683092380108,-6.689292066832874,,0.1123571980986108,0.11923727930188228,True,True,True,-6.5,-6.5,-6.5
144,12,-0.018653717835975303,0.0297923729496605,0.027644819180472513,1e-17,0.027827593987382306,0.025333484999493682,1e-17,0.00030249413879041676,0.0002751193207196348,0.7075126585971958,0.4188137864895168,0.4188137864895168,,,,26.089681459145158,33.358094097507355,33.15849511093726,52.144285335950656,54.588818652239006,54.595334579228485,-6.5,-6.703313701413087,-6.6822812495427675,,0.11662352427871428,0.12055941756930108,True,True,True,-6.5,-6.5,-6.5
145,12,-0.012526480921181388,0.015598146341202976,0.015598146341202976,1e-17,0.025051227595438867,0.025051227595438867,1e-17,0.00024081904458501423,0.00024081904458501423,0.7118167515100099,0.41438943370867487,0.41438943370867487,,,,30.39295719920793,38.98129894070226,38.98129894070226,54.7063901495384,57.3969546808722,57.3969546808722,-6.5,-6.679944310446065,-6.679944310446065,,0.12100239757169703,0.12100239757169703,True,True,True,-6.5,-6.5,-6.5
146,12,-0.008366886633426301,0.005416942675061695,0.005416942675061695,1e-17,0.022463947571767715,0.022463947571767715,1e-17,0.0001894567864087488,0.0001894567864087488,0.7165596770446886,0.4100397895633818,0.4100397895633818,,,,35.55822570351056,44.894176599543535,44.894176599543535,57.32621566299112,60.29186849542389,60.29186849542389,-6.5,-6.658911858575746,-6.658911858575746,,0.12504041170896377,0.12504041170896377,True,True,True,-6.5,-6.5,-6.5
147,12,-0.005563731348856064,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7216920181203597,9999.0,9999.0,,,,41.79121554371853,9999.0,9999.0,60.00730842748304,9999.0,9999.0,-6.5,9999.0,9999.0,,9999.0,9999.0,True,9999.0,9999.0,-6.5,-6.5,-6.5
148,12,-0.0036848654645795648,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7271662365993664,9999.0,9999.0,,,,49.35335869027865,9999.0,9999.0,62.75332218216472,9999.0,9999.0,-6.5,9999.0,9999.0,,9999.0,9999.0,True,9999.0,9999.0,-6.5,-6.5,-6.5
149.0,12.0,-0.04915986816437157,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,,,,43.55830072539382,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-6.5,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-6.5,-6.5,-6.5
150.0,12.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-6.5,-6.5,-6.5
